#id lon lat MIH hmax period
id15298 93.483333 7.995833 3.42 0.80 1855
id15299 93.429487 8.100000 4.28 0.98 1755
id15300 93.430952 8.266667 3.00 0.61 808
id15301 93.533333 8.319697 2.90 0.63 1099
id15306 73.066667 8.325090 0.25 0.05 1087
id15307 73.023127 8.266667 0.00 0.00 989
id15334 93.383333 8.039535 4.44 0.87 950
id15335 93.450000 7.944231 3.91 0.84 1470
id15336 93.433333 7.873333 3.12 0.72 1396
id15337 93.316667 7.893798 2.87 0.70 1696
id15338 93.231111 7.933333 3.75 0.83 1154
id15339 93.300000 8.028333 2.28 0.51 1198
id15345 93.483333 7.773684 4.43 0.92 871
id15501 108.133333 4.775000 0.01 0.00 3513
id15502 108.116667 4.633333 0.01 0.00 1953
id15503 108.016667 4.570833 0.01 0.00 2415
id15504 107.916667 4.516667 0.01 0.00 4357
id15505 107.886667 4.616667 0.01 0.00 4252
id15506 107.880952 4.733333 0.01 0.00 3037
id15507 107.981481 4.800000 0.01 0.00 3502
id15513 107.811111 4.533333 0.01 0.00 7349
id15514 107.733333 4.433333 0.01 0.00 11032
id15515 107.666667 4.366667 0.01 0.00 7046
id15516 107.683333 4.466667 0.01 0.00 9516
id15517 108.100000 4.483333 0.01 0.00 2087
id15518 108.183333 4.400000 0.01 0.00 3892
id15519 108.250000 4.312963 0.01 0.00 2707
id15520 108.304167 4.200000 0.01 0.00 1039
id15521 108.400000 4.122222 0.01 0.00 1007
id15522 108.516667 4.083333 0.01 0.00 1710
id15523 108.566667 3.983333 0.01 0.00 999
id15524 108.530000 3.850000 0.01 0.00 1596
id15525 108.500000 3.716667 0.01 0.00 3173
id15526 108.405556 3.633333 0.01 0.00 2856
id15527 108.283333 3.591667 0.01 0.00 4155
id15528 108.132609 3.583333 0.01 0.00 1832
id15529 108.058333 3.483333 0.01 0.00 4256
id15530 108.000000 3.533333 0.00 0.00 3682
id15531 108.011111 3.650000 0.00 0.00 4174
id15532 107.916667 3.683333 0.01 0.00 10011
id15533 107.883333 3.819444 0.01 0.00 2895
id15534 107.791667 3.900000 0.01 0.00 3761
id15547 107.833333 4.000000 0.01 0.00 5580
id15548 107.786667 4.133333 0.01 0.00 5258
id15549 107.862500 4.233333 0.01 0.00 10768
id15550 107.916667 4.350000 0.01 0.00 2502
id15551 108.016667 4.400000 0.01 0.00 2406
id15552 108.066667 4.277778 0.01 0.00 2380
id15573 106.283333 3.450000 0.01 0.00 5918
id15574 106.362500 3.466667 0.01 0.00 6055
id15575 106.410000 3.350000 0.01 0.00 5962
id15576 106.482051 3.250000 0.01 0.00 2028
id15577 106.500000 3.165000 0.01 0.00 2707
id15578 106.433333 3.075000 0.01 0.00 2982
id15579 106.450000 2.937500 0.01 0.00 1619
id15580 106.333333 2.951852 0.01 0.00 1252
id15581 106.216667 2.908333 0.01 0.00 2921
id15582 106.200000 2.850000 0.01 0.00 1391
id15583 106.300000 2.783333 0.01 0.00 1759
id15584 106.335417 2.650000 0.01 0.00 1639
id15585 106.250000 2.570833 0.00 0.00 0
id15586 106.200000 2.655556 0.00 0.00 0
id15587 106.083333 2.650000 0.01 0.00 4479
id15588 106.114286 2.766667 0.01 0.00 989
id15589 106.050000 2.783333 0.01 0.00 1705
id15590 105.933333 2.800000 0.00 0.00 0
id15591 105.800000 2.800000 0.00 0.00 0
id15592 105.666667 2.750000 0.00 0.00 0
id15593 105.583333 2.666667 0.01 0.00 3949
id15594 105.500000 2.591667 0.01 0.00 9180
id15595 105.366667 2.566667 0.01 0.00 2004
id15596 105.266667 2.625000 0.01 0.00 2107
id15597 105.205556 2.733333 0.00 0.00 0
id15598 105.216667 2.866667 0.01 0.00 3608
id15599 105.300000 2.933333 0.01 0.00 9299
id15600 105.416667 2.933333 0.01 0.00 3073
id15601 105.533333 2.866667 0.00 0.00 0
id15602 105.600000 2.800000 0.01 0.00 9353
id15603 105.595833 2.916667 0.01 0.00 8993
id15604 105.600000 3.030556 0.01 0.00 4236
id15605 105.583333 3.127778 0.01 0.00 1264
id15606 105.633333 3.233333 0.01 0.00 3356
id15607 105.718750 3.166667 0.01 0.00 7132
id15608 105.783333 3.056250 0.01 0.00 5986
id15609 105.883333 3.092424 0.01 0.00 3021
id15610 105.983333 3.118519 0.01 0.00 5162
id15611 106.033333 3.008333 0.01 0.00 3127
id15612 106.069697 3.066667 0.01 0.00 8871
id15613 106.006250 3.166667 0.01 0.00 6383
id15614 106.100000 3.205556 0.01 0.00 4672
id15615 106.133333 3.326190 0.01 0.00 8537
id15616 106.003704 3.333333 0.01 0.00 5311
id15617 106.100000 3.402083 0.01 0.00 1813
id15618 106.179167 3.416667 0.01 0.00 8208
id15619 106.235714 3.466667 0.01 0.00 3588
id15622 106.483333 3.414103 0.01 0.00 1584
id15623 106.416667 3.383333 0.00 0.00 5399
id15624 105.980303 3.316667 0.01 0.00 5311
id15625 105.933333 3.349275 0.01 0.00 9540
id15626 107.614815 3.300000 0.00 0.00 4672
id15627 107.533333 3.236111 0.01 0.00 7642
id15628 107.500000 3.283333 0.01 0.00 5519
id15639 107.811111 3.083333 0.01 0.00 3029
id15640 107.873333 2.983333 0.01 0.00 3718
id15641 107.783333 2.912500 0.01 0.00 2148
id15642 107.720370 3.016667 0.00 0.00 4107
id15645 105.950000 2.975000 0.01 0.00 1349
id15647 106.066667 2.559091 0.00 0.00 3528
id15648 106.073333 2.466667 0.00 0.00 11485
id15649 106.000000 2.516667 0.01 0.00 9780
id15650 105.766667 2.466667 0.01 0.00 11310
id15651 105.866667 2.383333 0.01 0.00 10333
id15652 105.841667 2.333333 0.01 0.00 4694
id15653 105.750000 2.383333 0.01 0.00 8597
id16551 71.783333 -5.247545 1.61 0.29 517
id16552 71.880645 -5.266667 2.66 0.62 1860
id16553 71.968642 -5.283333 2.31 0.54 1867
id16554 71.921212 -5.400000 0.76 0.14 554
id16555 71.821839 -5.466667 0.94 0.18 810
id16556 71.747081 -5.400000 -1.00 -1.00 -1
id16557 71.746061 -5.266667 1.75 0.40 45
id16558 102.216667 -5.286000 0.81 0.19 1356
id16559 102.333333 -5.349663 0.74 0.17 1489
id16560 102.419487 -5.416667 0.93 0.18 702
id16561 102.433333 -5.517593 0.93 0.20 978
id16562 102.300000 -5.552778 0.74 0.22 2751
id16563 102.190909 -5.500000 1.32 0.29 1493
id16564 102.109028 -5.416667 2.57 0.49 554
id16565 102.100000 -5.302874 1.06 0.25 1598
id16569 72.233333 -5.350684 1.01 0.24 1912
id16570 72.250000 -5.298494 2.52 0.58 1803
id16626 72.335507 -5.700000 1.57 0.29 589
id16657 71.573684 -6.066667 0.48 0.11 45
id16665 71.383333 -6.231061 1.07 0.19 408
id16666 71.339583 -6.316667 0.54 0.12 1786
id16667 71.298428 -6.433333 0.17 0.05 2420
id16668 71.299107 -6.483333 0.47 0.11 1912
id16669 71.265972 -6.383333 0.48 0.12 1935
id16670 71.306202 -6.266667 0.59 0.13 1301
id16671 71.524020 -6.200000 0.77 0.15 1013
id16672 71.566667 -6.273611 0.52 0.13 2044
id16673 71.464444 -6.250000 0.91 0.23 1927
id16763 71.366667 -6.728091 1.61 0.35 1530
id16792 72.466667 -7.266667 2.64 0.58 1129
id16793 72.466667 -7.395181 3.48 0.60 315
id16794 72.416667 -7.420833 0.00 0.00 593
id16795 72.400000 -7.318370 2.05 0.41 1064
id16796 72.387798 -7.233333 1.56 0.31 644
id17241 105.700000 -10.411546 0.98 0.18 229
id17242 105.706931 -10.533333 1.46 0.29 693
id17243 105.624145 -10.533333 1.49 0.28 542
id17244 105.548998 -10.483333 -1.00 -1.00 -1
id17245 105.645011 -10.450000 -1.00 -1.00 -1
id17394 96.883333 -12.096920 1.80 0.35 573
id17395 96.913406 -12.200000 1.70 0.33 588
id17396 96.808953 -12.150000 -1.00 -1.00 -1
